129,What is Stay-Home Notice (SHN)?,"Stay-Home Notice (SHN) is a notification to travellers returning from all countries to stay home for 14 days, during which they should not leave their place of residence (except to seek medical help upon approval given by PA), so as to limit the risk of community spread.
 
This is a precautionary measure taken to minimise the risk of imported cases of COVID-19.
 
As at 23 March, 2359hrs, all short-term visitors (e.g. tourists etc) will not be allowed to enter or transit into Singapore.

As at 25 March, 2359hrs, all persons returning or transiting through US/UK (PSHN+) shall serve their 14-day isolation at dedicated SHN facilities.

From 29 March, 2359hrs, existing long-term visitors / student pass / those who are granted In-Principle Approval (IPA) who are not in Singapore yet will require entry approval from ICA.

From 05 April, 2359hrs, all persons returning or transiting through France, Switzerland, India and ASEAN countries (PSHN+) shall serve their 14-day isolation at dedicated SHN facilities.

From 09 April, 2359hrs, all Singaporeans, Permanent Residents, and Long-Term Pass holders returning from any country (PSHN+) shall serve their 14-day isolation at dedicated SHN facilities."
130,What is the difference between an SHN designated facility and a Government Quarantine Facility (GQF)?,"A GQF accommodates persons under quarantine who do not have suitable accommodation in Singapore to serve out their quarantine. Persons under Quarantine are those suspected to be a carrier of an infectious disease, or a contact of a person confirmed to have an infectious disease.
 
An SHN designated facility is provided for those serving their SHN and are returning from selected countries which account for a higher share of imported cases. The SHN is a precautionary measure and persons under SHN will be required to stay in their rooms at the facility at all times."
131,What is the difference between SHN and LOA?,Persons taking leave of absence are allowed to leave their place of residence to purchase daily necessities or to attend to important personal matters. Persons issued a SHN should remain in their place of residence at all times during the 14-day period.
132,What must I do when I am on SHN? How will it affect my household members?,"You must remain in your place of residence at all times during the 14-day period. Do not leave your residence, even if it is to purchase food and essentials. If necessary, you may opt for home delivery services or enlist the assistance of others for your daily necessities.
You should minimise contact with others, and avoid having visitors to your residence. You should maintain a record of persons you come into close contact with during this period.
Monitor your health closely, i.e. twice daily for fever (i.e. ≥ 38°C) and respiratory symptoms such as cough and breathlessness.
Maintain good personal hygiene, including regular hand washing with soap and water. Flush the toilet after use, and wash your hands before and after handling food or eating, and after going to the toilet.
Do not touch your face.
Cover your mouth when coughing or sneezing.
Maintain good indoor ventilation.
Carry out frequent cleaning of your place of residence.
Do not share food, crockery, utensils and other personal hygiene items.
Family members may continue to live with you and may continue with their daily activities. the SHN applies only to persons returning from affected areas listed in the advisory. Nonetheless, you should continue to monitor your health, observe good personal hygiene and seek medical attention if unwell."
133,What/Where are these facilities and how were they selected? Are they hotels? Can give us the names of the hotels?,"These are designated facilities that have been deemed suitable for PSHN to serve out their SHN, and will include hotels."
134,Where do I get the latest information on the disease situation?,"Health advisories and latest information on the local disease situation is available on the Singapore Ministry of Health website at www.moh.gov.sg. For queries, please call the MOH general enquiry hotline at 6325 9220.
 
For the latest global disease situation, you may wish to refer to information on the World Health Organization website at www.who.int."
135,Why am I receiving the SHN?,This is a precautionary measure taken to minimise the risk of imported cases of COVID-19.
136,"Why are hotels being used as SHN designated facilities, and government properties being used as GQFs?",Hotels are being used as both SHN designated facilities and GQFs.
137,Will I be reimbursed for accomodation expenses occurred before I move to the new dedicated facilities?,"You will not be reimbursed for accommodation expenses incurred if you had arrived in Singapore from/via US/UK before 25 March, 2359hrs or France, Switzerland, India and ASEAN countries before 5 April, 2359hrs.

 
For reimbursement of pre-booked expenses for persons arriving in Singapore from/via US/UK after 25 March, 2359hrs or France, Switzerland, India and ASEAN countries after 5 April, 2359hrs, you may submit a request at www.go.gov.sg/shnhotelneeds."
138,Will I still have SHN if I am already serving my LOA?,"No. SHN will only take effect from 18 Feb, 2359. For persons under LOA, you will continue to complete your period of LOA."
139,Will my family members and friends who did not travel with me be able to attend work or school?,They may continue with their daily activities as they did not travel to other countries and do not fall under this notice.
140,Will the hotels still be safe to stay in after being used as SHN facilities?,Yes. The hotels are cleaned rigorously according to guidelines from MOH and National Environment Agency (NEA).
141,Will there be exceptions made for those with extenuating circumstances that make it difficult for them to stay in the designated SHN facilities?,"For those with extenuating circumstances, such as medical conditions or mobility issues, they should provide the details in this form at www.go.gov.sg/shnhotelneeds.
 
They can also contact the SHN Helpline at 6812 5555 for more information."
142,Will those serving out SHN in the facilities be monitored for security?,There will be enforcement to ensure compliance with the SHN requirements.
143,Can I still apply for the Temporary Relief Fund?,"Application for the Temporary Relief Fund (TRF) and appeals for TRF have closed on 30 Apr 2020.
 
You may wish to apply for COVID-19 Support Grant (CSG) online, which started on 04 May 2020, if you are eligibile.
Eligibility criteria can be found at go.gov.sg/msf-csg-faqs
You can apply for CSG online at go.gov.sg/CSG

If you do not meet the eligibility criteria for CSG & need financial assistance, you may call ComCare hotline (1800-222-0000) to request for an appointment with your nearest SSO."
144,"Some applicants may be daily-rated employees/ odd-job labourers who sufferhave supported an income loss, but do not ing documents to prove it. Can they still apply for the Temporary Relief Fund?","Application for the Temporary Relief Fund (TRF) and appeals for TRF have closed on 30 Apr 2020.
 
You may wish to apply for COVID-19 Support Grant (CSG) online, which started on 04 May 2020, if you are eligibile.
Eligibility criteria can be found at go.gov.sg/msf-csg-faqs
You can apply for CSG online at go.gov.sg/CSG

If you do not meet the eligibility criteria for CSG & need financial assistance, you may call ComCare hotline (1800-222-0000) to request for an appointment with your nearest SSO."
145,"Are ComCare beneficiaries eligible for the Temporary Relief Fund?
","No, ComCare beneficiaries currently receive comprehensive support for their basic living expenses,
including cash assistance, assistance with household bills, and assistance with medical bills. If
ComCare beneficiaries require more assistance due to changes in financial circumstances, the SSO
will work with them to review their assistance package."
146,Can a proxy (household member/spouse) apply on behalf of the affected person?,"Application for the Temporary Relief Fund (TRF) and appeals for TRF have closed on 30 Apr 2020.
 
You may wish to apply for COVID-19 Support Grant (CSG) online, which started on 04 May 2020, if you are eligibile.
Eligibility criteria can be found at go.gov.sg/msf-csg-faqs
You can apply for CSG online at go.gov.sg/CSG

If you do not meet the eligibility criteria for CSG & need financial assistance, you may call ComCare hotline (1800-222-0000) to request for an appointment with your nearest SSO."
147,Can applicants apply for the Temporary Relief Fund online if they do not have a PayNow account?,"Application for the Temporary Relief Fund (TRF) and appeals for TRF have closed on 30 Apr 2020.
 
You may wish to apply for COVID-19 Support Grant (CSG) online, which started on 04 May 2020, if you are eligibile.
Eligibility criteria can be found at go.gov.sg/msf-csg-faqs
You can apply for CSG online at go.gov.sg/CSG

If you do not meet the eligibility criteria for CSG & need financial assistance, you may call ComCare hotline (1800-222-0000) to request for an appointment with your nearest SSO."
148,"Can part-timers/ freelancers apply for TRF? If yes, what documents do I need to provide to prove the loss of income?","Application for the Temporary Relief Fund (TRF) and appeals for TRF have closed on 30 Apr 2020.
 
You may wish to apply for COVID-19 Support Grant (CSG) online, which started on 04 May 2020, if you are eligibile.
Eligibility criteria can be found at go.gov.sg/msf-csg-faqs
You can apply for CSG online at go.gov.sg/CSG

If you do not meet the eligibility criteria for CSG & need financial assistance, you may call ComCare hotline (1800-222-0000) to request for an appointment with your nearest SSO."
149,"Can TRF recipients receive support from the Self-Employed Person Income Relief Scheme (SIRS)?
",TRF recipients who are self-employed persons and meet the criteria for SIRS can also receive support from SIRS. Visit http://www.ntuc.com.sg/sirs for more information.
150,"For online applications, can applicants submit multiple documents to show proof of their loss of job or income due to COVID-19?","Please note that there are two document upload fields in the online application form. The first field is for applicant to upload document proof of income before COVID-19 (see S/N 7 in the online application form). The document to upload in the second field depends on which option is selected in Section B of the online application form (see S/N 8 in the online application form):
 If 'I have lost my job' option is selected, applicant will need to upload proof of job loss (i.e. retrenchment/ termination/ no-pay leave letter).
If 'I have lost at least 30% of my personal income' option is selected, applicant will need to upload proof of income loss (i.e. monthly pay slip, CPF statement).
Form.sg allows one document to be uploaded per field. If members of the public wish to submit more than one document per field, they can either (i) take one photo of all the relevant documents side by side, or (ii) use a photo collage app such as ""Photo Grid/Pic Collage"" to create a collage of photos of relevant documents to submit as one picture (document) online. The file size limit is 1mb."
151,How can applicants find out the status of their application for their Temporary Relief Fund?,"MSF and PA have received more than 100,000 applications for the Temporary Relief Fund. We will do our best to process all applications as soon as possible. For applicants who:
 
Applied online via go.gov.sg/temporary-relief-fund
 They will be notified of the outcome via SMS.

Applied at a Social Service Office (SSO)
If their application is successful, applicants will be notified by SMS or phone call to collect their cheque.
If their application is unsuccessful, applicants will be notified via SMS.

Applied at a Community Club/ Centre (CC)
If they are successful and:
if they indicated the preference to receive assistance via PayNow, applicants who indicated
preference to receive assistance via PayNow will receive a notification from the PayNow
service, when the assistance has been credited into their account.
If they indicated the preference to receive assistance via crossed cheque, applicants will be
notified by their CC to collect their cheque.
If they are unsuccessful: 
applicants will be notified via SMS."
152,How can I apply for the Self-Employed Person Income Relief Scheme (SIRS)?,"SIRS helps Singaporeans self-employed person (SEPs) with less means and family support tide over this period of exrraordinary economic uncertainty. It is managed by NTUC.
 
For more information and application, please visit www.ntuc.com.sg/sirs."
153,How do applicants set up a PayNow account?,Members of public can visit https://www.abs.org.sg/consumer-banking/pay-now for instructions on how to set up their PayNow account.
154,How do I appeal if my application for the TRF is unsuccessful?,"Application for the Temporary Relief Fund (TRF) and appeals for TRF have closed on 30 Apr 2020.
 
You may wish to apply for COVID-19 Support Grant (CSG) online, which started on 04 May 2020, if you are eligibile.
Eligibility criteria can be found at go.gov.sg/msf-csg-faqs
You can apply for CSG online at go.gov.sg/CSG

If you do not meet the eligibility criteria for CSG & need financial assistance, you may call ComCare hotline (1800-222-0000) to request for an appointment with your nearest SSO."
155,How do I apply for the Temporary Relief Fund?,"Application for the Temporary Relief Fund (TRF) and appeals for TRF have closed on 30 Apr 2020.
 
You may wish to apply for COVID-19 Support Grant (CSG) online, which started on 04 May 2020, if you are eligibile.
Eligibility criteria can be found at go.gov.sg/msf-csg-faqs
You can apply for CSG online at go.gov.sg/CSG

If you do not meet the eligibility criteria for CSG & need financial assistance, you may call ComCare hotline (1800-222-0000) to request for an appointment with your nearest SSO."
156,How do I return the TRF money?,"You can submit your request at https://go.gov.sg/trf-refund-form (Login with SingPass).
 
For those who want to return an unbanked TRF cheque or cashier's order, you may visit your nearest Social Service Office."
157,How do I show that my loss of job or income is due to COVID-19?,"Provide supporting documents that show that you had lost your job or at least 30% of your income after 23 Jan 2020, when COVID-19 first occurred in Singapore. Examples include letter of retrenchment, termination of contract or payslips."
158,How is the Temporary Relief Fund different from ComCare Interim Assistance?,"The Temporary Relief Fund is a one-off assistance scheme available only in April 2020, to help Singaporeans tide through the COVID-19 situation. The Temporary Relief Fund provides one-off support of $500 to SCs/PRs who lost their jobs or a substantial proportion of income due to COVID-19. After April 2020, households in need of financial assistance may apply for other assistance schemes that they are eligible for.
 
ComCare Interim Assistance provides support to low-income households who need urgent and immediate financial assistance."
159,"How long will it take for applicants to receive the payout after being notified that their online application is successful via SMS?
","After receiving the SMS notification, applicants with a valid PayNow account will receive the payout on the next working day through their PayNow account.
 
Applicants without a valid PayNow account will receive a crossed cheque in about 2 weeks."
160,"What are the eligibility criteria for the Temporary Relief Fund?
","The eligibility criteria for the Temporary Relief Fund (TRF) are as follows:
 
Singapore Citizens or Permanent Residents aged 16 years and above. 

Was retrenched or suffered substantial (at least 30%) loss of personal income due to COVID-19. (Note: Loss of job or income must have taken place after 23 Jan 2020 when COVID-19 first occurred in Singapore)

Had a gross monthly household income of ≤$10,000, or a gross monthly per capita income of ≤$3,100 prior to loss of job or income; and

Not a current beneficiary of ComCare assistance, i.e. Long-Term Assistance, Short-to-Medium-Term Assistance, Interim Assistance. (Note: ComCare clients currently receive comprehensive support, and will be assisted by SSOs if they require more assistance due to changes in their financial circumstances) 

Full-time students and NSFs should not apply."
161,"What if I am ineligible for Temporary Relief Fund, but I need financial help?
",Please visit your nearest SSO or call the ComCare hotline (1800-222-0000). We will look into how we can help you.
162,What if I do not have document proof that I lost my job or income?,"We require supporting documents e.g. letter of retrenchment and payslips.
 
 If you do not have these documents for valid reasons (e.g. you are a SEP who does not have payslips), you may make a self-declaration. Action will be taken against those who make false declarations."
163,"What should applicants do if their online application hangs or did not go through?
","Applicants should see an acknowledgement page after clicking the “Submit” button. Applicants
who do not see this acknowledgement page should resubmit their online application.
 
Only 1 valid application is accepted per individual."
164,"What should applicants do if they submitted the wrong document in the online application?
","Once submitted, the online application cannot be cancelled or retrieved.
 
If a wrong submission was made, applicants can approach the nearest SSO or CC to re-apply in person. Applicants should state that they are: (a) re-applying in person as their online application has error, (b) date of their online application, (c) which data field in their online application contains an error, so that the SSO/CC staff can record this during the manual application process."
165,"Where can I find out more about the Temporary Relief Fund?
",Please click here for more information on the Temporary Relief Fund (TRF).
166,Why is the Temporary Relief Fund only for April 2020?,"The Temporary Relief Fund provides interim assistance for Singaporeans who are affected by COVID-19's economic impact and who need immediate financial help with their basic living expenses.
 
Singaporeans who need further support after April 2020 may be helped by other Government schemes, including the COVID-19 Support Grant which will assist SC/PR employees who have lost their jobs due to COVID-19. The COVID-19 Support Grant is available from 1 May 2020.
 
Go to go.gov.sg/msf-covid19-support for a summary of support schemes for Singaporeans affected by COVID-19. Videos are also available at go.gov.sg/msf-covid19-support-videos."
